date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:30:54	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2283c8-6336d42794230%22	https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.3)
18:30:56	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-6336d42794230%22	https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.3)
18:30:58	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-6336d42797110%22	https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.3)
18:30:58	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-6336d42797110%22	https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.3)
18:30:59	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-6336d42799050%22	https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.3)
18:31:00	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-6336d42799050%22	https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.3)
18:31:01	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-6336d42799050%22	https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.3)
18:31:02	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-6336d427980b0%22	https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.3)
18:31:02	57156/57156	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22df44-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/css/font/fontello.eot?61999460	www.ciahn.cl/wp-content/themes/arlo/framework/css/font/fontelloc6a0.eot	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/fontello.css?ver=ver_4.0)
18:31:03	30836/30836	---M--	200	added ('OK')	font/woff2	etag:%227874-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/css/font/fontello.woff2?61999460	www.ciahn.cl/wp-content/themes/arlo/framework/css/font/fontelloc6a0.woff2	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/fontello.css?ver=ver_4.0)
18:31:04	36516/36516	---M--	200	added ('OK')	font/woff	etag:%228ea4-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/css/font/fontello.woff?61999460	www.ciahn.cl/wp-content/themes/arlo/framework/css/font/fontelloc6a0.woff	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/fontello.css?ver=ver_4.0)
18:31:06	56988/56988	---M--	200	added ('OK')	font/ttf	etag:%22de9c-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/css/font/fontello.ttf?61999460	www.ciahn.cl/wp-content/themes/arlo/framework/css/font/fontelloc6a0.ttf	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/fontello.css?ver=ver_4.0)
18:31:07	81201/81201	---M--	200	added ('OK')	image/svg+xml	etag:%2213d31-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/css/font/fontello.svg?61999460	www.ciahn.cl/wp-content/themes/arlo/framework/css/font/fontelloc6a0.svg	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/fontello.css?ver=ver_4.0)
18:31:07	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lg/lg.eot?n1z373	www.ciahn.cl/wp-content/themes/arlo/framework/css/lg/lgd641.eot	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lightgallery.css?ver=ver_4.0)
18:31:08	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lg/lg.eot?	www.ciahn.cl/wp-content/themes/arlo/framework/css/lg/lgd41d.eot	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lightgallery.css?ver=ver_4.0)
18:31:09	3956/3956	---M--	200	added ('OK')	font/woff	etag:%22f74-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lg/lg.woff?n1z373	www.ciahn.cl/wp-content/themes/arlo/framework/css/lg/lgd641.woff	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lightgallery.css?ver=ver_4.0)
18:31:10	3880/3880	---M--	200	added ('OK')	font/ttf	etag:%22f28-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lg/lg.ttf?n1z373	www.ciahn.cl/wp-content/themes/arlo/framework/css/lg/lgd641.ttf	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lightgallery.css?ver=ver_4.0)
18:31:11	8855/8855	---M--	200	added ('OK')	image/svg+xml	etag:%222297-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lg/lg.svg?n1z373	www.ciahn.cl/wp-content/themes/arlo/framework/css/lg/lgd641.svg	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lightgallery.css?ver=ver_4.0)
18:31:13	286202/286202	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2023:31:18%20GMT	https://www.ciahn.cl/wp-content/themes/arlo/framework/img/vimeo-play.png	www.ciahn.cl/wp-content/themes/arlo/framework/img/vimeo-play.png	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lightgallery.css?ver=ver_4.0)
18:31:14	286202/286202	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2023:31:20%20GMT	https://www.ciahn.cl/wp-content/themes/arlo/framework/img/video-play.png	www.ciahn.cl/wp-content/themes/arlo/framework/img/video-play.png	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lightgallery.css?ver=ver_4.0)
18:31:15	286202/286202	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2023:31:21%20GMT	https://www.ciahn.cl/wp-content/themes/arlo/framework/img/youtube-play.png	www.ciahn.cl/wp-content/themes/arlo/framework/img/youtube-play.png	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lightgallery.css?ver=ver_4.0)
18:31:15	3801/3801	---M--	200	added ('OK')	image/gif	etag:%22ed9-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/img/loading.gif	www.ciahn.cl/wp-content/themes/arlo/framework/img/loading.gif	(from https://www.ciahn.cl/wp-content/themes/arlo/framework/css/lightgallery.css?ver=ver_4.0)
18:31:16	1987/1987	---M--	200	added ('OK')	image/png	etag:%227c3-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/img/cart.png	www.ciahn.cl/wp-content/themes/arlo/framework/img/cart.png	(from https://www.ciahn.cl/wp-content/themes/arlo/config/config-woo/woocommerce.css?ver=ver_4.0)
18:31:17	6524/6524	---M--	200	added ('OK')	image/png	etag:%22197c-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/img/login.png	www.ciahn.cl/wp-content/themes/arlo/framework/img/login.png	(from https://www.ciahn.cl/wp-content/themes/arlo/config/config-woo/woocommerce.css?ver=ver_4.0)
18:31:18	7741/7741	---M--	200	added ('OK')	image/png	etag:%221e3d-5cc99ba0c8ac0%22	https://www.ciahn.cl/wp-content/themes/arlo/framework/img/home.png	www.ciahn.cl/wp-content/themes/arlo/framework/img/home.png	(from https://www.ciahn.cl/wp-content/themes/arlo/style.css?ver=ver_4.0)
18:31:20	197924/197924	---M--	200	added ('OK')	image/jpeg	etag:%2230524-5d0455e010800%22	https://www.ciahn.cl/wp-content/uploads/2021/11/barra-seccion-paleo.jpg	www.ciahn.cl/wp-content/uploads/2021/11/barra-seccion-paleo.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:20	677/677	---M--	200	added ('OK')	text/css	etag:%222a5-6336d4278d4cf%22	https://www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	www.ciahn.cl/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://www.ciahn.cl/quienes-somos/)
18:31:22	51055/51055	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:31:27%20GMT	https://www.ciahn.cl/wp-json/wp/v2/pages/1595	www.ciahn.cl/wp-json/wp/v2/pages/1595.json	(from https://www.ciahn.cl/quienes-somos/)
18:31:23	2150/2150	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:31:28%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fquienes-somos%2F	www.ciahn.cl/wp-json/oembed/1.0/embed4039.json	(from https://www.ciahn.cl/quienes-somos/)
18:31:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:31:29%20GMT	https://www.ciahn.cl/?p=1595	www.ciahn.cl/indexdd87.html	(from https://www.ciahn.cl/quienes-somos/)
18:31:24	2306/2306	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:31:30%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fquienes-somos%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embed25c6	(from https://www.ciahn.cl/quienes-somos/)
18:31:26	359919/359919	---M--	200	added ('OK')	application/pdf	etag:%2257def-5ef1f0be6a1b7%22	https://www.ciahn.cl/wp-content/uploads/2022/12/CIAHN-ATACAMA.pdf	www.ciahn.cl/wp-content/uploads/2022/12/CIAHN-ATACAMA.pdf	(from https://www.ciahn.cl/quienes-somos/)
18:31:26	158900/158900	---M--	200	added ('OK')	image/jpeg	etag:%2226cb4-5ce5a9d0ff340%22	https://www.ciahn.cl/wp-content/uploads/2021/10/1-2-parque.jpg	www.ciahn.cl/wp-content/uploads/2021/10/1-2-parque.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:27	111740/111740	---M--	200	added ('OK')	image/jpeg	etag:%221b47c-5ce5aa7413400%22	https://www.ciahn.cl/wp-content/uploads/2021/10/1-1-Megalodones.jpg	www.ciahn.cl/wp-content/uploads/2021/10/1-1-Megalodones.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:28	140512/140512	---M--	200	added ('OK')	image/jpeg	etag:%22224e0-5ce5a9cb465c0%22	https://www.ciahn.cl/wp-content/uploads/2021/10/1-2-caminar.jpg	www.ciahn.cl/wp-content/uploads/2021/10/1-2-caminar.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:29	67946/67946	---M--	200	added ('OK')	image/jpeg	etag:%221096a-5ce5aa6995b40%22	https://www.ciahn.cl/wp-content/uploads/2021/10/1-1-raya.jpg	www.ciahn.cl/wp-content/uploads/2021/10/1-1-raya.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:30	108102/108102	---M--	200	added ('OK')	image/jpeg	etag:%221a646-5ce5a9d2e77c0%22	https://www.ciahn.cl/wp-content/uploads/2021/10/1-2-sendero.jpg	www.ciahn.cl/wp-content/uploads/2021/10/1-2-sendero.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:31	105304/105304	---M--	200	added ('OK')	image/jpeg	etag:%2219b58-5ce5aa6b7dfc0%22	https://www.ciahn.cl/wp-content/uploads/2021/10/1-1-Braquiopodos.jpg	www.ciahn.cl/wp-content/uploads/2021/10/1-1-Braquiopodos.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:31	26354/26354	---M--	200	added ('OK')	image/jpeg	etag:%2266f2-5d04597a447c0%22	https://www.ciahn.cl/wp-content/uploads/2021/11/miguel-vargas-correa.jpg	www.ciahn.cl/wp-content/uploads/2021/11/miguel-vargas-correa.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:32	23184/23184	---M--	200	added ('OK')	image/jpeg	etag:%225a90-5d0459d4ddd80%22	https://www.ciahn.cl/wp-content/uploads/2021/11/alcaldesa-brunil-de-caldera.jpg	www.ciahn.cl/wp-content/uploads/2021/11/alcaldesa-brunil-de-caldera.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:33	10838/10838	---M--	200	added ('OK')	image/jpeg	etag:%222a56-622f18c1c571b%22	https://www.ciahn.cl/wp-content/uploads/2024/09/FORLIN-AGUILERA-OLIVARES_304X319_2-1.jpg	www.ciahn.cl/wp-content/uploads/2024/09/FORLIN-AGUILERA-OLIVARES_304X319_2-1.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:34	18955/18955	---M--	200	added ('OK')	image/jpeg	etag:%224a0b-5d045ffc56280%22	https://www.ciahn.cl/wp-content/uploads/2021/11/maria-cecilia-hidalgo.jpg	www.ciahn.cl/wp-content/uploads/2021/11/maria-cecilia-hidalgo.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:35	62964006/62964006	---M--	200	added ('OK')	application/pdf	etag:%223c0c126-636eb44dc9a74%22	https://www.ciahn.cl/wp-content/uploads/2025/06/Los-Pinnipedos_Poster.pdf	www.ciahn.cl/wp-content/uploads/2025/06/Los-Pinnipedos_Poster.pdf	(from https://www.ciahn.cl/)
18:31:35	16792/16792	---M--	200	added ('OK')	image/jpeg	etag:%224198-5d045ffd4a4c0%22	https://www.ciahn.cl/wp-content/uploads/2021/11/yoris-rojas.jpg	www.ciahn.cl/wp-content/uploads/2021/11/yoris-rojas.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:37	22121/22121	---M--	200	added ('OK')	image/jpeg	etag:%225669-5d04608c57640%22	https://www.ciahn.cl/wp-content/uploads/2021/11/mario-hamuy.jpg	www.ciahn.cl/wp-content/uploads/2021/11/mario-hamuy.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:38	24011/24011	---M--	200	added ('OK')	image/jpeg	etag:%225dcb-5d045a1987f80%22	https://www.ciahn.cl/wp-content/uploads/2021/11/alvaro-fischer.jpg	www.ciahn.cl/wp-content/uploads/2021/11/alvaro-fischer.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:38	16340/16340	---M--	200	added ('OK')	image/jpeg	etag:%223fd4-5d0461d55be80%22	https://www.ciahn.cl/wp-content/uploads/2021/11/sebastian-seisdedos-2.jpg	www.ciahn.cl/wp-content/uploads/2021/11/sebastian-seisdedos-2.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:39	17387/17387	---M--	200	added ('OK')	image/jpeg	etag:%2243eb-5d0461a1dc500%22	https://www.ciahn.cl/wp-content/uploads/2021/11/daniel-llorente.jpg	www.ciahn.cl/wp-content/uploads/2021/11/daniel-llorente.jpg	(from https://www.ciahn.cl/quienes-somos/)
18:31:41	50555/50555	---M--	200	added ('OK')	image/jpeg	etag:%22c57b-5cd90ed5f8c40%22	https://www.ciahn.cl/wp-content/uploads/2021/10/porta2.jpg	www.ciahn.cl/wp-content/uploads/2021/10/porta2.jpg	(from https://www.ciahn.cl/paleo-atacama/)
18:31:42	24643/24643	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:31:47%20GMT	https://www.ciahn.cl/wp-json/wp/v2/pages/277	www.ciahn.cl/wp-json/wp/v2/pages/277.json	(from https://www.ciahn.cl/paleo-atacama/)
18:31:43	2135/2135	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:31:48%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fpaleo-atacama%2F	www.ciahn.cl/wp-json/oembed/1.0/embed06a4.json	(from https://www.ciahn.cl/paleo-atacama/)
18:31:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:31:49%20GMT	https://www.ciahn.cl/?p=277	www.ciahn.cl/index9076.html	(from https://www.ciahn.cl/paleo-atacama/)
18:31:44	2291/2291	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:31:50%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fpaleo-atacama%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embedcd60	(from https://www.ciahn.cl/paleo-atacama/)
18:31:44	5520/5520	---M--	200	added ('OK')	text/javascript	etag:%221590-61e3cd4c1699b%22	https://www.ciahn.cl/wp-includes/js/imagesloaded.min.js?ver=5.0.0	www.ciahn.cl/wp-includes/js/imagesloaded.minbb93.js	(from https://www.ciahn.cl/paleo-atacama/)
18:31:46	20313/20313	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:31:51%20GMT	https://www.ciahn.cl/wp-json/wp/v2/pages/2	www.ciahn.cl/wp-json/wp/v2/pages/2.json	(from https://www.ciahn.cl/iniciativas/)
18:31:47	2125/2125	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:31:52%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Finiciativas%2F	www.ciahn.cl/wp-json/oembed/1.0/embeda984.json	(from https://www.ciahn.cl/iniciativas/)
18:31:48	2281/2281	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:31:53%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Finiciativas%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embed8db2	(from https://www.ciahn.cl/iniciativas/)
18:31:49	57748/57748	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:31:54%20GMT	https://www.ciahn.cl/wp-json/wp/v2/pages/847	www.ciahn.cl/wp-json/wp/v2/pages/847.json	(from https://www.ciahn.cl/noticias/)
18:31:49	2110/2110	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Nov%202025%2023:31:55%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fnoticias%2F	www.ciahn.cl/wp-json/oembed/1.0/embed7d7d.json	(from https://www.ciahn.cl/noticias/)
18:31:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:31:53%20GMT	https://www.ciahn.cl/?p=2	www.ciahn.cl/index905b.html	(from https://www.ciahn.cl/iniciativas/)
18:31:51	2266/2266	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Nov%202025%2023:31:56%20GMT	https://www.ciahn.cl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ciahn.cl%2Fnoticias%2F&format=xml	www.ciahn.cl/wp-json/oembed/1.0/embed2a4e	(from https://www.ciahn.cl/noticias/)
18:31:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Nov%202025%2023:31:57%20GMT	https://www.ciahn.cl/?p=847	www.ciahn.cl/indexdabb.html	(from https://www.ciahn.cl/noticias/)
18:31:53	363247/363247	---M--	200	added ('OK')	application/pdf	etag:%2258aef-5fbbd97ae39fa%22	https://www.ciahn.cl/wp-content/uploads/2023/05/single_2023_04_25_LaTercera-40.pdf	www.ciahn.cl/wp-content/uploads/2023/05/single_2023_04_25_LaTercera-40.pdf	(from https://www.ciahn.cl/noticias/)
18:31:53	16073/16073	---M--	200	added ('OK')	text/css	etag:%223ec9-5dd1a40edcfc9%22	https://www.ciahn.cl/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css	www.ciahn.cl/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css	(from https://www.ciahn.cl/noticias/)
18:31:54	40929/40929	---M--	200	added ('OK')	image/jpeg	etag:%229fe1-644b05ab4797b%22	https://www.ciahn.cl/wp-content/uploads/2025/11/PORTADA-ANA-VALENZUELA.jpg	www.ciahn.cl/wp-content/uploads/2025/11/PORTADA-ANA-VALENZUELA.jpg	(from https://www.ciahn.cl/noticias/)
18:31:55	366277/366277	---M--	200	added ('OK')	application/pdf	etag:%22596c5-5fbbd9843651f%22	https://www.ciahn.cl/wp-content/uploads/2023/05/single_2023_04_25_LaTercera-39.pdf	www.ciahn.cl/wp-content/uploads/2023/05/single_2023_04_25_LaTercera-39.pdf	(from https://www.ciahn.cl/noticias/)
18:31:56	158226/158226	---M--	200	added ('OK')	image/jpeg	etag:%2226a12-6433dbfa53fcd%22	https://www.ciahn.cl/wp-content/uploads/2025/11/Pochitaserra-Kawai-COTTY-CHARURI.jpg	www.ciahn.cl/wp-content/uploads/2025/11/Pochitaserra-Kawai-COTTY-CHARURI.jpg	(from https://www.ciahn.cl/noticias/)
18:31:57	103724/103724	---M--	200	added ('OK')	image/jpeg	etag:%221952c-64227b9fe0e7f%22	https://www.ciahn.cl/wp-content/uploads/2025/10/Living-Data-2025-Informacion-que-en-conjunto-transforma-27.10.jpg	www.ciahn.cl/wp-content/uploads/2025/10/Living-Data-2025-Informacion-que-en-conjunto-transforma-27.10.jpg	(from https://www.ciahn.cl/noticias/)
18:31:58	61408/61408	---M--	200	added ('OK')	image/jpeg	etag:%22efe0-64044acce647b%22	https://www.ciahn.cl/wp-content/uploads/2025/10/PORTADA.jpg	www.ciahn.cl/wp-content/uploads/2025/10/PORTADA.jpg	(from https://www.ciahn.cl/noticias/)
18:31:59	65554/65554	---M--	200	added ('OK')	image/jpeg	etag:%2210012-63e89c7907b70%22	https://www.ciahn.cl/wp-content/uploads/2025/09/Saludos-Pablo-Quilodran_portada.jpg	www.ciahn.cl/wp-content/uploads/2025/09/Saludos-Pablo-Quilodran_portada.jpg	(from https://www.ciahn.cl/noticias/)
18:31:59	309479/309479	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Nov%202025%2023:32:04%20GMT	https://www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/	www.ciahn.cl/esqueleto-fosil-hallado-en-atacama-replantea-la-evolucion-de-los-perezosos-marinos-en-el-hemisferio-sur/index.html	(from https://www.ciahn.cl/noticias/)
18:32:00	326044/326044	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Nov%202025%2023:32:05%20GMT	https://www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/	www.ciahn.cl/investigadores-clave-en-estudio-del-yacimiento-paleontologico-formacion-bahia-inglesa-se-reunieron-en-caldera/index.html	(from https://www.ciahn.cl/noticias/)
18:32:00	59972/59972	---M--	200	added ('OK')	image/jpeg	etag:%22ea44-63dde20f5d475%22	https://www.ciahn.cl/wp-content/uploads/2025/09/Post-IG-Poster-Aniversario-40-anos-Bahia-Inglesa-1.jpg	www.ciahn.cl/wp-content/uploads/2025/09/Post-IG-Poster-Aniversario-40-anos-Bahia-Inglesa-1.jpg	(from https://www.ciahn.cl/noticias/)
18:32:01	204890/204890	---M--	200	added ('OK')	image/jpeg	etag:%223205a-63ce42c99db3d%22	https://www.ciahn.cl/wp-content/uploads/2025/08/5.jpg	www.ciahn.cl/wp-content/uploads/2025/08/5.jpg	(from https://www.ciahn.cl/noticias/)
18:32:01	300485/300485	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Nov%202025%2023:32:06%20GMT	https://www.ciahn.cl/ciahn-atacama-conmemora-40-anos-de-la-formacion-bahia-inglesa-con-seminario-internacional/	www.ciahn.cl/ciahn-atacama-conmemora-40-anos-de-la-formacion-bahia-inglesa-con-seminario-internacional/index.html	(from https://www.ciahn.cl/noticias/)
18:32:02	56829/56829	---M--	200	added ('OK')	image/jpeg	etag:%22ddfd-63907e8c56dbe%22	https://www.ciahn.cl/wp-content/uploads/2025/07/Documental-HOYRI-PORTADAWEB.jpg	www.ciahn.cl/wp-content/uploads/2025/07/Documental-HOYRI-PORTADAWEB.jpg	(from https://www.ciahn.cl/noticias/)
18:32:02	317047/317047	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Nov%202025%2023:32:07%20GMT	https://www.ciahn.cl/equipo-cientifico-internacional-descubrio-oasis-de-plantas-fosiles-de-hace-260-millones-de-anos/	www.ciahn.cl/equipo-cientifico-internacional-descubrio-oasis-de-plantas-fosiles-de-hace-260-millones-de-anos/index.html	(from https://www.ciahn.cl/noticias/)
18:32:03	164656/164656	---M--	200	added ('OK')	image/jpeg	etag:%2228330-637ee56adf80b%22	https://www.ciahn.cl/wp-content/uploads/2025/06/Ganadores-Concursos-Fotografia-y-Dibujo_CIAHN-1000x900.jpg	www.ciahn.cl/wp-content/uploads/2025/06/Ganadores-Concursos-Fotografia-y-Dibujo_CIAHN-1000x900.jpg	(from https://www.ciahn.cl/noticias/)
18:32:03	313808/313808	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Nov%202025%2023:32:08%20GMT	https://www.ciahn.cl/documental-sobre-paleontologia-en-el-desierto-de-atacama-estrena-este-jueves-en-television-abierta/	www.ciahn.cl/documental-sobre-paleontologia-en-el-desierto-de-atacama-estrena-este-jueves-en-television-abierta/index.html	(from https://www.ciahn.cl/noticias/)
18:32:04	114396/114396	---M--	200	added ('OK')	image/jpeg	etag:%221bedc-63581a86c4844%22	https://www.ciahn.cl/wp-content/uploads/2025/05/Convocatoria-Visita-PLD-Dia-del-Patrimonio-1-1-1000x1000.jpg	www.ciahn.cl/wp-content/uploads/2025/05/Convocatoria-Visita-PLD-Dia-del-Patrimonio-1-1-1000x1000.jpg	(from https://www.ciahn.cl/noticias/)
